TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ENTRE;82;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ESCO;83;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;OGAOEXTOR;84;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;FAB_ARM;85;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;MINAS;86;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;GUAR;87;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;INFORM;88;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;PATRU;89;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;RADIO;90;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;RASP;91;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;SER_SALUD;92;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;SICA;93;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;TRA_ORG;94;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;TRA_DRO;95;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;TRA_ARMAS;96;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;SIN_OFI;97;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;OTRO_OFI;98;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;H_SIM_PER;99;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DES_H_SIM_PER;100;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;T_SAL;101;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DES_TSAL;102;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DEPF;103;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;MUNF;104;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;MOT_SAL;105;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DES_MSAL;106;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;P_RES_SAL;107;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DES_RES_SAL;108;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;F_RES_SAL;109;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;OBS_RES_SAL;110;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;NUM_VECRE;111;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;EDAD_SAL;112;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DEPN;113;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;MUNN;114;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;NIV_EDU;115;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;OBS_SIT_VIC;116;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;M_CAUT;117;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;O_M_CAUT;118;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;TIPO_LIB;119;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;O_TIPO_LIB;120;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DIAS_CAUTV;121;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;NO_SECS;122;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;FECHA_ACT_S;123;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ABOR_FORZ;124;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ABU_SEX;125;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ACOS_SEX;126;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ANT_EST_FOR;127;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;CAMB_FOR;128;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;DESN_FOR;129;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;EMB_FOR;130;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ESCL_SEX;131;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;MUT_ORG_SEX;132;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;PRES_ACT_SEX;133;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;OBL_REA_ASEX;134;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;PROS_FOR;135;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;TORT_SEX;136;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;VIOLA_SEX;137;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;OTRMODVS;138;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas2;ESTADO;139;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;RegistroIniciativasEtapaIniciativas;idEtapaIniciativa;1;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;RegistroIniciativasEtapaIniciativas;idRegistro;2;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;RegistroIniciativasEtapaIniciativas;OtroTexto;3;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;RegistroIniciativasEtapaIniciativas;idRegistroIniciativasEtapaIniciativas;4;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Membresia;ADM_CONFIGURACION_SISTEMA;CON_ID;1;NULL;NO;varchar;20;20;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Membresia;ADM_CONFIGURACION_SISTEMA;CON_DESCRIPCION;2;NULL;YES;varchar;3000;3000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Membresia;ADM_CONFIGURACION_SISTEMA;CON_VALOR;3;NULL;YES;varchar;10;10;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Membresia;ADM_CONFIGURACION_SISTEMA;CON_TIPO;4;NULL;YES;char;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;ID;1;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;ID Caso Relacionado;2;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;ID Persona;3;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Modalidad;4;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Descripción de la Modalidad;5;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Forma de Vinculación;6;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Tipo de Vinculación;7;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Presunto Responsable;8;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Descripción Presunto Responsable;9;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Frente;10;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Observaciones Presunto Responsable;11;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Caletera;12;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Campanera;13;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Cocinera;14;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Comandante;15;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Combatiente;16;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Contabilidad;17;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Entrenamiento;18;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Escolta;19;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Extorsiones;20;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Fabricación de Otras Armas No Convencionales;21;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Fabricación y/o Siembra de Minas Antipersonal;22;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Guardia;23;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Informante;24;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Patrullera;25;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Radio Operaciones;26;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Raspachín;27;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Servicios de Salud;28;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Sicariato;29;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Trabajo Organizativo;30;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Tráfico de Estupefacientes;31;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Transporte de Armas;32;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Sin Información de Oficios Realizados;33;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Otro Oficio Realizado;34;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Hechos Simltáneos Durante el Periodo;35;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Otro Hecho Simltáneo Durante el Periodo;36;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Tipo de Salida;37;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Descripción Tipo de Salida;38;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Día Final;39;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Mes Final;40;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Año Final;41;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;DEPARTAMENTO Finalización;42;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;MUNICIPIO Finalización;43;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Motivo de Salida;44;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Descripción Motivo de Salida;45;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Grupo del que Sale;46;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Descripción Grupo del que Sale;47;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Frente del que Sale;48;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Observaciones Grupo de Salida;49;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmp_RU;Número de Veces Reclutado;50;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
